,Cenefas,Enlaces,id,Nombre,Other
3243,107A06 - Industria Nacional de Gaseosas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3263,107A06,Industria Nacional de Gaseosas,
3244,113B11 - Br. La Fraguita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3248,113B11,Br. La Fraguita,
3245,183A06 - Urb. El Jardín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3260,183A06,Urb. El Jardín,
3246,215A10 - Br. Madelena,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3258,215A10,Br. Madelena,
3247,216A10 - Br. Madelena,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3257,216A10,Br. Madelena,
3248,248A12 - Br. Diana Turbay Arrayanes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3254,248A12,Br. Diana Turbay Arrayanes,
3249,256A12 - Br. Diana Turbay Arrayanes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3253,256A12,Br. Diana Turbay Arrayanes,
3250,257A12 - Br. Diana Turbay Arrayanes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3252,257A12,Br. Diana Turbay Arrayanes,
3251,267A09 - Br. Las Acacias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3250,267A09,Br. Las Acacias,
3252,268A09 - Desarrollo Chicó Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3251,268A09,Desarrollo Chicó Sur,
3253,291A03 - Pq. Sabana de Tibabuyes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3259,291A03,Pq. Sabana de Tibabuyes,
3254,329A06 - Br. San José De Fontibón,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3261,329A06,Br. San José De Fontibón,
3255,331A06 - Br. Puerta de Teja,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3262,331A06,Br. Puerta de Teja,
3256,351A01 - Br. San Cristóbal Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3247,351A01,Br. San Cristóbal Norte,
3257,377A01 - Br. San Cristóbal Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3245,377A01,Br. San Cristóbal Norte,
3258,424A00 - Colegio Externado Cultural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3255,424A00,Colegio Externado Cultural,
3259,539A01 - Br. San Cristóbal Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3246,539A01,Br. San Cristóbal Norte,
3260,086A05 - Pq. Acevedo Tejada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3277,086A05,Pq. Acevedo Tejada,
3261,122A06 - Br. Centro Nariño,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3275,122A06,Br. Centro Nariño,
3262,123A06 - Br. Gran América,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3276,123A06,Br. Gran América,
3263,135A12 - Br. Marco Fidel Suárez I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3269,135A12,Br. Marco Fidel Suárez I,
3264,137A12 - Instituto Ramón Briceño,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3268,137A12,Instituto Ramón Briceño,
3265,139A10 - Br. Nuevo Muzú I Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3266,139A10,Br. Nuevo Muzú I Sector,
3266,143A03 - Santa Rita de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3274,143A03,Santa Rita de Suba,
3267,146A03 - San Pedro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3273,146A03,San Pedro,
3268,147A03 - San Pedro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3272,147A03,San Pedro,
3269,149A03 - Berlín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3271,149A03,Berlín,
3270,151A03 - Berlín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3270,151A03,Berlín,
3271,221A02 - Br. Brisas de Sotavento,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3282,221A02,Br. Brisas de Sotavento,
3272,224A02 - Br. Picadelly,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3283,224A02,Br. Picadelly,
3273,267A10 - IED Venecia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3267,267A10,IED Venecia,
3274,281A10 - Br. La Estancia Ciprés de la Llanada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3281,281A10,Br. La Estancia Ciprés de la Llanada,
3275,389A05 - Florida Blanca,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3264,389A05,Florida Blanca,
3276,479A05 - Br. Salitre El Greco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3279,479A05,Br. Salitre El Greco,
3277,561A13 - Br. Altamira Santa Teresa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3278,561A13,Br. Altamira Santa Teresa,
3278,624A09 - Urb. San Andrés II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3280,624A09,Urb. San Andrés II Sector,
3279,710A00 - Br. Samper Mendoza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3265,710A00,Br. Samper Mendoza,
3280,033A09 - Br. Timiza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3285,033A09,Br. Timiza,
3281,106A00 - Gimnasio Moderno,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3301,106A00,Gimnasio Moderno,
3282,158A12 - Desarrollo Brazuelos I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3300,158A12,Desarrollo Brazuelos I,
3283,171A12 - Br. Puerta al Llano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3288,171A12,Br. Puerta al Llano,
3284,177A12 - Br. Alfonso López Sector La Alborada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3290,177A12,Br. Alfonso López Sector La Alborada,
3285,183A12 - Br. Alfonso López Sector La Alborada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3289,183A12,Br. Alfonso López Sector La Alborada,
3286,311A08 - Br. Casablanca Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3286,311A08,Br. Casablanca Sur,
3287,324A08 - Br. Gran Britalia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3287,324A08,Br. Gran Britalia,
3288,347A09 - Br. Villa del Ría II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3302,347A09,Br. Villa del Ría II Sector,
3289,374A12 - Br. Puerta al Llano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3299,374A12,Br. Puerta al Llano,
3290,416A09 - Br. El Progreso I Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3303,416A09,Br. El Progreso I Sector,
3291,418A09 - Parque San Andrés,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3284,418A09,Parque San Andrés,
3292,426A01 - IED Aquileo Parra,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3298,426A01,IED Aquileo Parra,
3293,441A01 - Br. Tibabita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3296,441A01,Br. Tibabita,
3294,456A01 - Br. El Codito,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3295,456A01,Br. El Codito,
3295,470A01 - Br. Buenavista,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3291,470A01,Br. Buenavista,
3296,472A01 - Br. Buenavista,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3292,472A01,Br. Buenavista,
3297,474A01 - IED Nuevo Horizonte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3293,474A01,IED Nuevo Horizonte,
3298,481A01 - Br. La Estrellita I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3294,481A01,Br. La Estrellita I,
3299,521A01 - Br. Verbenal II,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3297,521A01,Br. Verbenal II,
3300,030A07 - Br. San Francisco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3307,030A07,Br. San Francisco,
3301,059A01 - Br. Villa Magdala,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3319,059A01,Br. Villa Magdala,
3302,066A06 - Embajada de Los Estados Unidos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3308,066A06,Embajada de Los Estados Unidos,
3303,092A07 - Br. San Francisco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3306,092A07,Br. San Francisco,
3304,108A07 - Br. San Francisco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3305,108A07,Br. San Francisco,
3305,127A13 - Pq San Cayetano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3323,127A13,Pq San Cayetano,
3306,133A13 - Cl 75B S,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3322,133A13,Cl 75B S,
3307,139A11 - Br. Bella Flor,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3317,139A11,Br. Bella Flor,
3308,140A11 - Br. Bella Flor,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3316,140A11,Br. Bella Flor,
3309,143A11 - Br. Brisas Del Volador,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3315,143A11,Br. Brisas Del Volador,
3310,144A11 - Br. Brisas Del Volador,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3318,144A11,Br. Brisas Del Volador,
3311,148A08 - Br. El Porvenir III Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3321,148A08,Br. El Porvenir III Sector,
3312,178A02 - Br. La Floresta,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3320,178A02,Br. La Floresta,
3313,274A12 - Br. Molinos Del Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3311,274A12,Br. Molinos Del Sur,
3314,275A12 - Br. Molinos Del Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3312,275A12,Br. Molinos Del Sur,
3315,292A00 - Br. Chicó Norte III Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3314,292A00,Br. Chicó Norte III Sector,
3316,317A01 - Br. Las Margaritas II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3313,317A01,Br. Las Margaritas II Sector,
3317,350A09 - Br. Villa del Río,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3309,350A09,Br. Villa del Río,
3318,390A12 - Br. Molinos Del Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3310,390A12,Br. Molinos Del Sur,
3319,508A09 - Br. La Campiña,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3304,508A09,Br. La Campiña,
3320,075A13 - Pq. Los Libertadores,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3339,075A13,Pq. Los Libertadores,
3321,076A13 - CED. Los Libertadores,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3325,076A13,CED. Los Libertadores,
3322,077A13 - CED Los Libertadores,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3338,077A13,CED Los Libertadores,
3323,082A13 - Pq. Nueva Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3326,082A13,Pq. Nueva Gloria,
3324,083A13 - Pq. Nueva Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3337,083A13,Pq. Nueva Gloria,
3325,084A13 - Br. Altamira,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3336,084A13,Br. Altamira,
3326,085A13 - Br. Altamira,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3327,085A13,Br. Altamira,
3327,086A13 - Br. La Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3328,086A13,Br. La Gloria,
3328,087A13 - Br. La Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3335,087A13,Br. La Gloria,
3329,126A13 - Pq San Cayetano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3341,126A13,Pq San Cayetano,
3330,132A13 - Cl 75B S,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3342,132A13,Cl 75B S,
3331,134A13 - Br. Yomasa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3340,134A13,Br. Yomasa,
3332,135A13 - Br. Juan Rey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3324,135A13,Br. Juan Rey,
3333,169A13 - Br. San Martín de Loba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3334,169A13,Br. San Martín de Loba,
3334,171A13 - Br. La Victoria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3330,171A13,Br. La Victoria,
3335,324A12 - Br. Ciudad Berna,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3343,324A12,Br. Ciudad Berna,
3336,339A11 - Br. Meissen,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3331,339A11,Br. Meissen,
3337,353A11 - Br. Tunjuelito,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3332,353A11,Br. Tunjuelito,
3338,357A11 - Br. Tunjuelito,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3333,357A11,Br. Tunjuelito,
3339,519A13 - Br. La Victoria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3329,519A13,Br. La Victoria,
3340,032A00 - Br. Veraguas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3360,032A00,Br. Veraguas,
3341,038A09 - Br. La Campiña,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3352,038A09,Br. La Campiña,
3342,060A00 - Br. La Estanzuela,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3353,060A00,Br. La Estanzuela,
3343,064A00 - Br. San Bernardo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3354,064A00,Br. San Bernardo,
3344,066A05 - Br. Los Laureles,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3351,066A05,Br. Los Laureles,
3345,107A10 - Br. Barlovento,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3347,107A10,Br. Barlovento,
3346,115A06 - Br. Veracruz Sector II,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3350,115A06,Br. Veracruz Sector II,
3347,141A03 - Br. Villa Cindy,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3363,141A03,Br. Villa Cindy,
3348,183A10 - Br. La Primavera I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3345,183A10,Br. La Primavera I,
3349,199A10 - Br. Galicia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3346,199A10,Br. Galicia,
3350,200A10 - Br. Galicia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3344,200A10,Br. Galicia,
3351,203A00 - Br. El Progreso,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3359,203A00,Br. El Progreso,
3352,252A03 - Br. Santa Rita de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3362,252A03,Br. Santa Rita de Suba,
3353,323A12 - Br. Caracas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3348,323A12,Br. Caracas,
3354,325A12 - CAI Ciudad Berna,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3349,325A12,CAI Ciudad Berna,
3355,437A00 - Br. La Estanzuela,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3358,437A00,Br. La Estanzuela,
3356,441A00 - Br. Eduardo Santos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3357,441A00,Br. Eduardo Santos,
3357,442A00 - Br. San Bernardo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3356,442A00,Br. San Bernardo,
3358,450A00 - Br. San Bernardo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3355,450A00,Br. San Bernardo,
3359,605A08 - Br. Hipotecho Occidental III,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3361,605A08,Br. Hipotecho Occidental III,
3360,028A13 - Br. Villa de Los Alpes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3366,028A13,Br. Villa de Los Alpes,
3361,031A13 - Br. Villa de Los Alpes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3367,031A13,Br. Villa de Los Alpes,
3362,047A13 - Portal 20 de Julio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3365,047A13,Portal 20 de Julio,
3363,049A04 - Br. Garcés Navas Oriental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3373,049A04,Br. Garcés Navas Oriental,
